full_name|doing_business_as|license_no|license_type_name|license_status_name|addr_line_1|addr_line_4|addr_city|addr_county|addr_state|addr_zipcode|
COMPCARE|COMPCARE|402-00822|Center - Type 1|Withdrawn|2703 27TH ST|Greeley CO  80634|Greeley|Weld|CO|80634|
COMPLIANCE INITIATIVES LLC|STRAWBERRY FIELDS ALTERNATIVE HEALTH AND WELLNESS|403-00247|Optional Premises|Withdrawn|1029 S SIERRA MADRE, UNIT B|Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
COMPLIANCE INITIATIVES LLC|STRAWBERRY FIELDS ALTERNATIVE HEALTH AND WELLNESS|403-00249|Optional Premises|Withdrawn|2845 ORE MILL ROAD,# 7|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
CONSTANT GARDENER LLC|NURTURE LLC|403-00783|Optional Premises|Withdrawn|12747 Hwy. 151|Pagosa Springs CO  81147|Pagosa Springs|Archuleta|CO|81147|
COOPER LAING HOLDINGS INC|TRANSITIONAL MEDICATION LLC|402-00226|Center - Type 1|Withdrawn|999 N  VALLEJO ST UNIT 1|Denver CO  80204|Denver|Denver|CO|80204|
COOPER LAING HOLDINGS INC|TRANSITIONAL MEDICATION LLC|403-00330|Optional Premises|Withdrawn|999 N  VALLEJO ST UNIT 1|Denver CO  80204|Denver|Denver|CO|80204|
COWBOY CANNABIS INCORPORATED||404R-00320|Retail Marijuana Products Mfg|Withdrawn|3613 Freedom Road Suite B|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
CRITICAL MASS INDUSTRIES LLC|Good Meds|404-00286|Infused Product Manufacturer|Withdrawn|1277 S BANNOCK STREET|Denver CO  80223|Denver|Denver|CO|80223|
CRITICAL MASS INDUSTRIES LLC|CRITICAL MASS INDUSTRIES LLC|403-01117|Optional Premises|Withdrawn|221 N WYANDOT STREET|Denver CO  80223|Denver|Denver|CO|80223|
CROSSPOINT MANUFACTURING LLC|CROSSPOINT MANUFACTURING LLC|404-00247|Infused Product Manufacturer|Withdrawn|1837 N. Circle Dr.|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
CROSSPOINT MANUFACTURING LLC|CROSSPOINT MANUFACTURING LLC|403-00940|Optional Premises|Withdrawn|2312 E. Bijou|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
CT LLC|CANNABIS THERAPEUTICS (GENOVATIONS CREATIONS LLC DBA GENOVATIONS LABORATORIES LLC - SUBSIDIARY COMPANY)|403-00522|Optional Premises|Withdrawn|907 E Fillmore St|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
DADDY FAT SACKS LLC|DADDY FAT SACKS LLC|402-00448|Center - Type 1|Withdrawn|945 S Federal Blvd, Ste A|Denver CO  80219|Denver|Denver|CO|80219|
DADDY FAT SACKS LLC|DADDY FAT SACKS LLC|403-00674|Optional Premises|Withdrawn|7120 Perry Park Blvd|Larkspur CO  80118|Larkspur|Douglas|CO|80118|
DADDY FAT SACKS LLC|DADDY FAT SACKS LLC|403-00675|Optional Premises|Withdrawn|2640 E 43rd Ave|Denver CO  80209|Denver|Denver|CO|80209|
DAVID KRZYSZTOFIAK LLC|THE HERBAL ALTERNATIVE|404-00322|Infused Product Manufacturer|Withdrawn|1531 Lebanon Road|Cortez CO  81321|Cortez|Montezuma|CO|81321|
DAZYS LLC|COLORADO BUBBLE COMPANY|404-00301|Infused Product Manufacturer|Withdrawn|4986 Morrison Road Suite 5|Denver CO  80219|Denver|Denver|CO|80219|
DEL MUNDO LLC|DEL MUNDO|403R-00796|Retail Marijuana Cultivation Facility|Withdrawn|5303 Vasquez Boulevard, Unit 101|Commerce City CO  80022|Commerce City|Adams|CO|80022|
DENCO LLC|DENCO |404-00078|Infused Product Manufacturer|Withdrawn|5155 E 46th Avenue|Denver CO  80221|Denver|Adams|CO|80221|
DENCO LLC||402R-00061|Retail Marijuana Store|Withdrawn|4047 Tejon Street|Denver CO  80221|Denver|Adams|CO|80221|
DENCO LLC||403R-00558|Retail Marijuana Cultivation Facility|Withdrawn|37477 Bush road|Avondale CO  81022|Avondale|Pueblo|CO|81022|
DENVER PACKAGING COMPANY||403R-00632|Retail Marijuana Cultivation Facility|Withdrawn|5100 Cook Street|Denver CO  80216|Denver|Denver|CO|80216|
DIGIPATH LABS COLORADO LLC|DIGIPATH LABS COLORADO LLC|405R-00015|RMJ Testing Facility|Withdrawn|1150 South Lipan Street|Denver CO  80223|Denver|Denver|CO|80223|
DISCOUNT MEDICAL MARIJUANA LLC|DISCOUNT MEDICAL MARIJUANA LLC|402-00261|Center - Type 1|Withdrawn|1100 W Mississippi Ave|Denver CO  80223|Denver|Denver|CO|80223|
DISCOUNT MEDICAL MARIJUANA LLC|DISCOUNT MEDICAL MARIJUANA LLC|403-00391|Optional Premises|Withdrawn|1100 W Mississippi Ave|Denver CO  80223|Denver|Denver|CO|80223|
DKC LLC|DENVER KUSH CLUB|403-00807|Optional Premises|Withdrawn|1012 NE Frontage Rd|Fort Collins CO  80521|Fort Collins|Larimer|CO|80521|
DMC PARTNERS LLC|HAWAIIAN HERBAL HEALTH LLC|402-00623|Center - Type 1|Withdrawn|3729 Austin Bluffs Parkway|Colorado Springs CO  80918|Colorado Springs|El Paso|CO|80918|
DMC PARTNERS LLC|HAWAIIAN HERBAL HEALTH LLC|403-00933|Optional Premises|Withdrawn|2375 S. Delaware St., Unit 200|Denver CO  80223|Denver|Denver|CO|80223|
DMC PARTNERS LLC|HAWAIIAN HERBAL HEALTH LLC|403-00934|Optional Premises|Withdrawn|3936 Niagara Street|Denver CO  80207|Denver|Denver|CO|80207|
DMC PARTNERS LLC|HAWAIIAN HERBAL HEALTH LLC|403-00935|Optional Premises|Withdrawn|5475 Peoria Street|Denver CO  80239|Denver|Denver|CO|80239|
DONNA FAYE CUPPLES|DONNA FAYE CUPPLES|404-00226|Infused Product Manufacturer|Withdrawn|6072 COUNTY RD 214|New Castle CO  81647|New Castle|Garfield|CO|81647|
DPCO BRIGHTON LLC||404-00419|Infused Product Manufacturer|Withdrawn|4800 North Brighton Boulevard, Unit 100|Denver CO  80216|Denver|Denver|CO|80216|
DPCO DENVER LLC|DPCO DENVER LLC|402-00984|Center - Type 1|Withdrawn|2949 West Alameda Avenue|Denver CO  80219|Denver|Denver|CO|80219|
DPCO DENVER LLC|DPCO DENVER LLC|403-01552|Optional Premises|Withdrawn|4242 North Elizabeth  Street, Unit 2|Denver CO  80216|Denver|Denver|CO|80216|
DPCO DENVER LLC|DPCO DENVER LLC|403-01553|Optional Premises|Withdrawn|4242 North Elizabeth  Street, Unit 3|Denver CO  80216|Denver|Denver|CO|80216|
DPCO DENVER LLC|DPCO DENVER LLC|403-01554|Optional Premises|Withdrawn|4242 North Elizabeth Street, Unit 1|Denver CO  80216|Denver|Denver|CO|80216|
DPCO JASON LLC|DPCO JASON LLC|402-00985|Center - Type 1|Withdrawn|755 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
DPCO JASON LLC|DPCO JASON LLC|403-01551|Optional Premises|Withdrawn|755 South Jason St|Denver CO  80223|Denver|Denver|CO|80223|
DR ALTERNATIVE LLC|DR ALTERNATIVE LLC|404-00024|Infused Product Manufacturer|Withdrawn|2755 North Ave. Ste. 10|Grand Junction CO  81505|Grand Junction|Mesa|CO|81505|
DR ALTERNATIVE LLC|DR ALTERNATIVE LLC|403-00094|Optional Premises|Withdrawn|10 Tee Court|Pagosa Springs CO  81147|Pagosa Springs|Archuleta|CO|81147|
DR ALTERNATIVE LLC|DR ALTERNATIVE LLC|403-00095|Optional Premises|Withdrawn|943 D ROAD|Grand Junction CO  81501|Grand Junction|Mesa|CO|81501|
DR ALTERNATIVE LLC|DR ALTERNATIVE LLC|402-00070|Center - Type 1|Withdrawn|2755 North Ave. Ste. 1|Grand Junction CO  81505|Grand Junction|Mesa|CO|81505|
DR ALTERNATIVE LLC|DR ALTERNATIVE LLC|403-00096|Optional Premises|Withdrawn|943 D ROAD|Grand Junction CO  81501|Grand Junction|Mesa|CO|81501|
DR ALTERNATIVE LLC|DR ALTERNATIVE LLC|403-00097|Optional Premises|Withdrawn|10 Tee Court|Pagosa Springs CO  81147|Pagosa Springs|Archuleta|CO|81147|
DR ALTERNATIVE LLC|DR ALTERNATIVE LLC|403-00098|Optional Premises|Withdrawn|847 26 Road|Grand Junction CO  81506-8609|Grand Junction|Mesa|CO|815068609|
DR ALTERNATIVE LLC|DR ALTERNATIVE LLC|403-00099|Optional Premises|Withdrawn|2224 Mesa Ave|Grand Junction CO  81501|Grand Junction|Mesa|CO|81501|
DR ALTERNATIVE LLC|DR ALTERNATIVE LLC|403-00100|Optional Premises|Withdrawn|2473 Commerce Blvd Unit A|Grand Junction CO  81505|Grand Junction|Mesa|CO|81505|
DR ALTERNATIVE LLC|DR ALTERNATIVE LLC|403-00101|Optional Premises|Withdrawn|3198 C Rd|Grand Junction CO  81503|Grand Junction|Mesa|CO|81503|
DR ALTERNATIVE LLC|DR ALTERNATIVE LLC|403-00102|Optional Premises|Withdrawn|369 1/2 27 1/2 Rd. #D|Grand Junction CO  81501|Grand Junction|Mesa|CO|81501|
DR REEFER.COM.INC|DR REEFER.COM.INC|402-00151|Center - Type 1|Withdrawn|1121 BROADWAY SUITE G|Boulder CO  80302|Boulder|Boulder|CO|80302|
DR REEFER.COM.INC|DR REEFER.COM.INC|403-00219|Optional Premises|Withdrawn|LOT 12 1ST REPATE|PIERCE CO  80302|PIERCE||CO|80302|
DR. GREENTHUMBS LLC|DR. GREENTHUMBS LLC|402-00799|Center - Type 1|Withdrawn|309 Mount View Lane   |Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
DR. GREENTHUMBS LLC|DR. GREENTHUMBS LLC|404-00309|Infused Product Manufacturer|Withdrawn|309 Mount View Lane|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
DR. GREENTHUMBS LLC|DR. GREENTHUMBS LLC|403-01208|Optional Premises|Withdrawn|309 Mount View Lane|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
DRAGON BREATH FARM INC|DRAGON BREATH FARM|403R-01111|Retail Marijuana Cultivation Facility|Withdrawn|4985 Colorado Boulevard|Denver CO  80216|Denver|Denver|CO|80216|
DRAGON BREATH FARM INC|DRAGON BREATH FARM|404R-00413|Retail Marijuana Products Mfg|Withdrawn|4985 Colorado Boulevard|Denver CO  80216|Denver|Denver|CO|80216|
DUFEK GROUP LLC|GREEN ROOSTER NATURAL MEDICINE|402-00199|Center - Type 1|Withdrawn|1925 TIMBERLINE RD. UNIT N 5A|Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
DUFEK GROUP LLC|GREEN ROOSTER NATURAL MEDICINE|403-00291|Optional Premises|Withdrawn|1925 TIMBERLINE RD. UNIT N 5B|Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
DUOIL, LLC|DUOIL, LLC|403-00007|Optional Premises|Withdrawn|117 E BIJOU UNIT B & D|COLORADO SPGS CO  80903|COLORADO SPGS||CO|80903|
DUOIL, LLC|DUOIL, LLC|404-00006|Infused Product Manufacturer|Withdrawn|117 E BIJOU|COLORADO SPGS CO  80903|COLORADO SPGS||CO|80903|
DURANGO ALTERNATIVE LLC|DURANGO ALTERNATIVE LLC|404-00228|Infused Product Manufacturer|Withdrawn|3985 CR 510|Pagosa Springs CO  81157|Pagosa Springs|Archuleta|CO|81157|
DURANGO ALTERNATIVE LLC|DURANGO ALTERNATIVE LLC|403-00858|Optional Premises|Withdrawn|2014 SIERRA VERDE DR|Durango CO  81301|Durango|La Plata|CO|81301|
DURANGO ALTERNATIVE LLC|DURANGO ALTERNATIVE LLC|403-00859|Optional Premises|Withdrawn|3985 CR 510|Ignacio CO  81137|Ignacio|La Plata|CO|81137|
DURANGO HEALING CENTER LLC|DURANGO HEALING CENTER LLC|403-00822|Optional Premises|Withdrawn|900 Aurun St.|Ophir CO  81426|Ophir|San Miguel|CO|81426|
DURANGO ORGANICS LLP|DURANGO ORGANICS LLP|403-00784|Optional Premises|Withdrawn|109 Saddle Trail|Durango CO  81301|Durango|La Plata|CO|81301|
DURANGO ORGANICS LLP|DURANGO ORGANICS LLP|403-00785|Optional Premises|Withdrawn|607 Mira Monte Drive|Hesperus CO  81326|Hesperus|La Plata|CO|81326|
DURANGO ORGANICS LLP|DURANGO ORGANICS LLP|403-00787|Optional Premises|Withdrawn|4673 La Posta Canyon Rd|Durango CO  81303|Durango|La Plata|CO|81303|
DURANGO ORGANICS LLP|DURANGO ORGANICS LLP|403-00788|Optional Premises|Withdrawn|2694 CR 3674|Durango CO  81303|Durango|La Plata|CO|81303|
DURANGO ORGANICS LLP|DURANGO ORGANICS LLP|403-00789|Optional Premises|Withdrawn|281 SKYLANE DR|Durango CO  81303|Durango|La Plata|CO|81303|
DURANGO ORGANICS LLP|DURANGO ORGANICS LLP|404-00210|Infused Product Manufacturer|Withdrawn|72 Suttle Street #F|Durango CO  81303|Durango|La Plata|CO|81303|
DURANGO WELLNESS LLC||402-00550|Center - Type 1|Withdrawn|1099 Main St., Suite 105 & 106|Durango CO  81301|Durango|La Plata|CO|81301|
EAGLE SPRINGS ORGANIC LLC|EAGLE SPRINGS ORGANIC LLC|404-00215|Infused Product Manufacturer|Withdrawn|5454A County Road 346|Silt CO  81652|Silt|Garfield|CO|81652|
EAGLE SPRINGS ORGANIC LLC|EAGLE SPRINGS ORGANIC LLC|403-00799|Optional Premises|Withdrawn|54 County Rd 346|Silt CO  81652|Silt|Garfield|CO|81652|
EAGLE SPRINGS ORGANIC LLC|EAGLE SPRINGS ORGANIC LLC|402-00540|Center - Type 1|Withdrawn|5454A County Road 346|Silt CO  81652|Silt|Garfield|CO|81652|
EARTH MEDICINES|EARTH MEDICINES|402-00534|Center - Type 1|Withdrawn|3055 E Hwy 50 Suite G|Canon City CO  81212|Canon City|Fremont|CO|81212|
EARTH MEDICINES|EARTH MEDICINES|403-00791|Optional Premises|Withdrawn|3055 E Hwy 50 Suite G|Canon City CO  81212|Canon City|Fremont|CO|81212|
EARTH SOLUTIONS INC|CANNA CABINET INC|402R-00648|Retail Marijuana Store|Withdrawn|2630 West Pueblo Boulevard, Suite A|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
EAST VAIL DESIGN LLC|EAST VAIL DESIGN LLC|402-00561|Center - Type 1|Withdrawn|4120 BRIGHTON BLVD #A32|DENVER CO  80216|DENVER|Denver|CO|80216|
ECLECTIC GENETICS||403-00721|Optional Premises|Withdrawn|567 Squaw Apple Rd|Durango CO  81301|Durango|La Plata|CO|81301|
ECOMED LLC|NATURES MEDICINE SALIDA|403-00909|Optional Premises|Withdrawn|5565 ARAPAHOE AVE UNITS F, G, AND H|Boulder CO  81201|Boulder|Boulder|CO|81201|
EDIMEDS LLC|EDIMEDS LLC|404-00259|Infused Product Manufacturer|Withdrawn|4986 Morrison Rd Suite E|Denver CO  80202|Denver|Denver|CO|80202|
EDIN LLC|THE GREEN WARD|402R-00319|Retail Marijuana Store|Withdrawn|11607 East Colfax Avenue|Aurora CO  80010|Aurora|Adams|CO|80010|
EJB VENTURES LLC|HARMONY EXTRACTS|403R-00798|Retail Marijuana Cultivation Facility|Withdrawn|121 Mariposa Street|Denver CO  80223|Denver|Denver|CO|80223|
ELGIN STREET LLC|DENVER MEDS|402-00221|Center - Type 1|Withdrawn|663 ELGIN PLACE|Denver CO  80205|Denver|Denver|CO|80205|
ELGIN STREET LLC|DENVER MEDS|403-00322|Optional Premises|Withdrawn|663 ELGIN PLACE|Denver CO  80205|Denver|Denver|CO|80205|
EMERALD CITY WELLNESS LLC|EMERALD CITY|404-00291|Infused Product Manufacturer|Withdrawn|5755 Industrial Pl |Colorado Springs CO  80916|Colorado Springs|El Paso|CO|80916|
EMERALD PATHWAY LLC|EMERALD PATHWAY LLC|402-00434|Center - Type 1|Withdrawn|4020 S College Ave, #11|Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
EMERALD PATHWAY LLC|EMERALD PATHWAY LLC|403-00654|Optional Premises|Withdrawn|4020 S College Ave, #11|Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
EMERALD PATHWAY LLC|EMERALD PATHWAY LLC|403-01105|Optional Premises|Withdrawn|1230 BLUE SPRUCE DR #4|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
EMERALD PATHWAYS LLC|Medicine Man Medical Market LLC|404-00240|Infused Product Manufacturer|Withdrawn|4972 Leetsdale Drive|Denver CO  80246|Denver|Denver|CO|80246|
EUREKA EDIBLES, LLC||404-00272|Infused Product Manufacturer|Withdrawn|670 N. Bryant Street|Denver CO  80204|Denver|Denver|CO|80204|
EUREKA EDIBLES, LLC||403-01039|Optional Premises|Withdrawn|670 N. Bryant Street|Denver CO  80204|Denver|Denver|CO|80204|
EVERGREEN APOTHECARY LLC|EVERGREEN APOTHECARY LLC|403-00636|Optional Premises|Withdrawn|2121 South Jason St, Unit A|Denver CO  80223|Denver|Denver|CO|80223|
EVOLUTION LLC|11:11 WELLNESS|403-00367|Optional Premises|Withdrawn|2300 CENTRAL AVE STE K|Boulder CO  80301|Boulder|Boulder|CO|80301|
EWC LLC|THE WELLNESS SOURCE LLC|402-00560|Center - Type 1|Withdrawn|1351 PECAN ST|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
EWC LLC|THE WELLNESS CENTER LLC|403-00830|Optional Premises|Withdrawn|1351 PECAN ST|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
EWC LLC|ELEVATION WELLNESS CENTER|404-00220|Infused Product Manufacturer|Withdrawn|240 ARTHUR AVE|Oak Creek CO  80467|Oak Creek|Routt|CO|80467|
EXPANDING UNIVERSE||402R-00141|Retail Marijuana Store|Withdrawn|3814 Walnut Street|Denver CO  80205|Denver|Denver|CO|80205|
EXPANDING UNIVERSE||403R-00186|Retail Marijuana Cultivation Facility|Withdrawn|3814 Walnut Street|Denver CO  80205|Denver|Denver|CO|80205|
EXTRACTION CONSULTANTS LLC|EXTRACTION CONSULTANTS LLC|404-00263|Infused Product Manufacturer|Withdrawn|28606 CR58EE|Moffat CO  81143|Moffat|Saguache|CO|81143|
F SQUARED ENTERPRISES LLC|NATURAL ORIGINS LLC|404-00073|Infused Product Manufacturer|Withdrawn|2326 E 46th Avenue|Denver CO  80216|Denver|Denver|CO|80216|
F SQUARED ENTERPRISES LLC||403-00498|Optional Premises|Withdrawn|3880 Holly Street|Denver CO  80207|Denver|Denver|CO|80207|
FALCON AMS LLC|ALTERNATIVE MEDICAL SUPPLIES LLC AND ROLLINSVILLE MOUNTAIN MEDS LLC - PARTNER COMPANIES|403-00676|Optional Premises|Withdrawn|11145 E Hwy 24|Peyton CO  80831|Peyton|El Paso|CO|80831|
FALCON AMS LLC|ALTERNATIVE MEDICAL SUPPLIES LLC AND ROLLINSVILLE MOUNTAIN MEDS LLC - PARTNER COMPANIES|402-00813|Center - Type 2|Withdrawn|11145 E HWY 24|Peyton CO  80831|Peyton|El Paso|CO|80831|
FEDERAL CORRIDOR INC|THE HEIGHTS|402-01087|Center - Type 1|Withdrawn|9462 Federal Boulevard|Federal Heights CO  80260|Federal Heights|Adams|CO|80260|
FEDERAL CORRIDOR INC|THE HEIGHTS|403-01686|Optional Premises|Withdrawn|785 South Jason  Street|Denver CO  80223|Denver|Denver|CO|80223|
FLOWER OF LIFE HEALING ARTS, INC|FLOWER OF LIFE HEALING ARTS, INC|402-00487|Center - Type 1|Withdrawn|1750 30th Street, Unit 84|Boulder CO  80301|Boulder|Boulder|CO|80301|
FLOWER OF LIFE HEALING ARTS, INC|FLOWER OF LIFE HEALING ARTS, INC|403-00724|Optional Premises|Withdrawn|2510 N 47th St., Unit L|Boulder CO  80301|Boulder|Adams|CO|80301|
FLOWER OF LIFE HEALING ARTS, INC|FLOWER OF LIFE HEALING ARTS, INC|404-00199|Infused Product Manufacturer|Withdrawn|2510 N 47th St Unit K|Boulder CO  80301|Boulder|Adams|CO|80301|
FOCO COMPASSION CENTER LLC|FOCO COMPASSION CENTER LLC|402-00217|Center - Type 1|Withdrawn|232 E VINE ST|Fort Collins CO  80524|Fort Collins|Adams|CO|80524|
FOCO COMPASSION CENTER LLC|FOCO COMPASSION CENTER LLC|403-00318|Optional Premises|Withdrawn|1225 BLUE SPRUCE DRIVE|Fort Collins CO  80524|Fort Collins|Adams|CO|80524|
FOL LLC|FLOYDS OF LEADVILLE|404R-00249|Retail Marijuana Products Mfg|Withdrawn|1101 Poplar Street|Leadville CO  80461|Leadville|Lake|CO|80461|
FOOTHILLS MANAGEMENT LLC|FOOTHILLS MANAGEMENT LLC|402-00219|Center - Type 1|Withdrawn|6859 N HILLS HWY, BUILDING C|Boulder CO  80302|Boulder|Boulder|CO|80302|
FOOTHILLS MANAGEMENT LLC|FOOTHILLS MANAGEMENT LLC|403-00320|Optional Premises|Withdrawn|6859 N HILLS HWY, BUILDING C|Boulder CO  80302|Boulder|Boulder|CO|80302|
FOOTHILLS MANAGEMENT LLC|FOOTHILLS MANAGEMENT LLC|404-00094|Infused Product Manufacturer|Withdrawn|6859 N HILLS HWY, BUILDING C|Boulder CO  80302|Boulder|Boulder|CO|80302|
FOOTPRINTS HEALTH & WELLNESS INC|FOOTPRINTS HEALTH & WELLNESS INC|402-00009|Center - Type 1|Withdrawn|8250 W COAL MINE AVE #4|LITTLETON CO  80123|LITTLETON||CO|80123|
FOOTPRINTS HEALTH & WELLNESS INC|FOOTPRINTS HEALTH & WELLNESS INC|403-00011|Optional Premises|Withdrawn|8250 W COAL MINE AVE #4|Littleton CO  80123|Littleton|Jefferson|CO|80123|
FREEDOM ROAD GARDEN LTD|FREEDOM ROAD|403-01664|Optional Premises|Withdrawn|2600 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
FREEDOM ROAD GARDEN LTD|FREEDOM ROAD|402-01067|Center - Type 1|Withdrawn|2600 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
FREEDOM ROAD GARDEN LTD|FREEDOM ROAD|402R-00452|Retail Marijuana Store|Withdrawn|2600 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
FREEDOM ROAD GARDEN LTD|FREEDOM ROAD|403R-00535|Retail Marijuana Cultivation Facility|Withdrawn|2600 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
FRONT RANGE DISPENSATORY LLC|FRONT RANGE DISPENSATORY LLC|402-00518|Center - Type 1|Withdrawn|8850 FEDERAL BLVD|FEDERAL HEIGHTS CO  80260|FEDERAL HEIGHTS|Adams|CO|80260|
FRONT RANGE DISPENSATORY LLC|FRONT RANGE DISPENSATORY LLC|403-00761|Optional Premises|Withdrawn|8850 FEDERAL BLVD|FEDERAL HEIGHTS CO  80260|FEDERAL HEIGHTS|Adams|CO|80260|
FROZEN SMOKE LLC|FROZEN SMOKE|402R-00576|Retail Marijuana Store|Withdrawn|500 West Highway 50, Unit 103|Gunnison CO  81230|Gunnison|Gunnison|CO|81230|
F-SQUARED INDUSTRIES LLC|WELLMESS CENTER OF DENVER|403-00623|Optional Premises|Withdrawn|330 South Dayton Street|Denver CO  80247|Denver|Denver|CO|80247|
Full Spectrum Holdings, Inc.|Full Spectrum Holdings, Inc.|402-00362|Center - Type 1|Withdrawn|4260 Kearney St, Ste D|Denver CO  80216|Denver|Denver|CO|80216|
Full Spectrum Holdings, Inc.|Full Spectrum Holdings, Inc.|403-00541|Optional Premises|Withdrawn|4260 Kearney St, Ste C|Denver CO  80216|Denver|Denver|CO|80216|
Full Spectrum Holdings, Inc.|Full Spectrum Holdings, Inc.|403-00542|Optional Premises|Withdrawn|4260 Kearney St, Ste E|Denver CO  80216|Denver|Denver|CO|80216|
GAIAS GIFT INC|GAIAS GIFT INC |402-00742|Center - Type 1|Withdrawn|125 MAIN ST.|Central City CO  80427|Central City|Gilpin|CO|80427|
GAIAS GIFT INC|GAIAS GIFT INC |403-01129|Optional Premises|Withdrawn|1650 EAST 47TH AVE.|Denver CO  80216|Denver|Denver|CO|80216|
GAMMA HOLDINGS INC||402R-00634|Retail Marijuana Store|Withdrawn|130th & 140th W 84th Street|Denver CO  80260|Denver|Adams|CO|80260|
GANJA GOURMET LLC|GANJA GOURMET |403-00988|Optional Premises|Withdrawn|5757 ARAPAHOE|Boulder CO  80303|Boulder|Boulder|CO|80303|
GANJA GOURMET LLC|GANJA GOURMET LLC|404-00256|Infused Product Manufacturer|Withdrawn|1432 East 22nd Avenue|Denver CO  80210|Denver|Denver|CO|80210|
GARDEN OF THE GODS INC||402R-00117|Retail Marijuana Store|Withdrawn|5050 York Street|Denver CO  80216|Denver|Denver|CO|80216|
GARDEN OF THE GODS INC|GARDEN OF THE GODS INC|403R-00153|Retail Marijuana Cultivation Facility|Withdrawn|5050 York Street|Denver CO  80216|Denver|Denver|CO|80216|
GARDEN OF THE GODS INC||403R-00154|Retail Marijuana Cultivation Facility|Withdrawn|4501 Wynkoop|Denver CO  80216|Denver|Denver|CO|80216|
GARDEN OF THE GODS WELLNESS CENTER LLC|GARDEN OF THE GODS WELLNESS CENTER LLC|402-00054|Center - Type 1|Withdrawn|5030 BOARDWALK DR STE 1|Colorado Springs CO  80919|Colorado Springs|El Paso|CO|80919|
GARDEN OF THE GODS WELLNESS CENTER LLC|GARDEN OF THE GODS WELLNESS CENTER LLC|403-00071|Optional Premises|Withdrawn|3625 BETTY DR UNIT D & E|Colorado Springs CO  80917|Colorado Springs|El Paso|CO|80917|
GARDEN OF THE GODS WELLNESS CENTER LLC|GARDEN OF THE GODS WELLNESS CENTER LLC|403-00072|Optional Premises|Withdrawn|3625 BETTY DR UNIT A & B|Colorado Springs CO  80917|Colorado Springs|El Paso|CO|80917|
GARDEN OF THE GODS WELLNESS CENTER LLC|GARDEN OF THE GODS WELLNESS CENTER LLC|403-00073|Optional Premises|Withdrawn|2549 WESTON DR|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
GARDEN OF THE GODS WELLNESS CENTER LLC|GARDEN OF THE GODS WELLNESS CENTER LLC|404-00018|Infused Product Manufacturer|Withdrawn|5030 BOARDWALK DR STE 2|Colorado Springs CO  80919|Colorado Springs|El Paso|CO|80919|
GARDEN OF THE GODS WELLNESS CENTER LLC|GARDEN OF THE GODS WELLNESS CENTER LLC|404-00019|Infused Product Manufacturer|Withdrawn|5030 BOARDWALK DR STE 3|Colorado Springs CO  80919|Colorado Springs|El Paso|CO|80919|
GDD LLC|GREEN DRAGON DENVER|403-01524|Optional Premises|Withdrawn|1420 Devereux Road|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GENERATIONS NATURAL MEDICINE LLC|GENERATIONS NATURAL MEDICINE LLC|403-00893|Optional Premises|Withdrawn|5636 KENDAL CT UNIT H|Arvada CO  80003|Arvada|Jefferson|CO|80003|
GENOVATIONS CREATIONS LLC|GENOVATIONS LABORATORIES LLC (CT, LLC - PARENT COMPANY)|403-00521|Optional Premises|Withdrawn|957 E Fillmore St|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
GG-MMD INC|BUDS ON COLFAX|404-00114|Infused Product Manufacturer|Withdrawn|1515 Adams St|Denver CO  80206|Denver|Denver|CO|80206|
GG-MMD INC|THE MESA|403-01581|Optional Premises|Withdrawn|11100 East 51st Avenue|Denver CO  80239|Denver|Denver|CO|80239|
GGT LLC|GREEN GRASS THORNTON|402R-00623|Retail Marijuana Store|Withdrawn|10258 Ura Lane|Thornton CO  80260|Thornton|Adams|CO|80260|
GHS PARTNERS LLC|GHS PARTNERS LLC|404-00244|Infused Product Manufacturer|Withdrawn|4986 Morrison Road, Suite C|Denver CO  80219|Denver|Denver|CO|80219|
